file,x,y,elevation,slope,relative_depth,flow_proxy,label
KHAPRETA_510206,312244.860,2624183.200,129.7700,0.0431,2.6500,0.1693,-1
KHAPRETA_510206,312253.860,2624183.200,129.9800,0.0000,2.4400,0.1559,-1
KHAPRETA_510206,312257.860,2624183.200,130.2400,0.0819,2.1800,0.1393,-1
KHAPRETA_510206,312258.860,2624183.200,129.9400,0.2319,2.4800,0.1585,-1
KHAPRETA_510206,312263.860,2624183.200,130.2100,0.2619,2.2100,0.1412,-1
KHAPRETA_510206,312265.860,2624183.200,130.2000,0.2219,2.2200,0.1419,-1
KHAPRETA_510206,312271.860,2624183.200,130.2900,0.0000,2.1300,0.1361,-1
KHAPRETA_510206,312273.860,2624183.200,130.4700,0.0000,1.9500,0.1246,-1
KHAPRETA_510206,312275.860,2624183.200,130.5900,0.3269,1.8300,0.1169,-1
KHAPRETA_510206,312276.860,2624183.200,130.4300,0.5038,1.9900,0.1272,-1
KHAPRETA_510206,312281.860,2624183.200,130.6200,0.0000,1.8000,0.1150,-1
KHAPRETA_510206,312285.860,2624183.200,130.7000,0.4469,1.7200,0.1099,-1
KHAPRETA_510206,312289.860,2624183.200,130.6200,0.0450,1.8000,0.1150,-1
KHAPRETA_510206,312297.860,2624183.200,130.4100,0.0000,2.0100,0.1284,-1
KHAPRETA_510206,312309.860,2624183.200,130.5500,0.0000,1.8700,0.1195,-1
KHAPRETA_510206,312313.860,2624183.200,130.5500,0.5896,1.8700,0.1195,-1
KHAPRETA_510206,312314.860,2624183.200,130.6100,0.3869,1.8100,0.1157,-1
KHAPRETA_510206,312317.860,2624183.200,130.3600,0.0000,2.0600,0.1316,-1
KHAPRETA_510206,312319.860,2624183.200,130.7000,0.0000,1.7200,0.1099,-1
KHAPRETA_510206,312321.860,2624183.200,130.5700,0.0000,1.8500,0.1182,-1
KHAPRETA_510206,312326.860,2624183.200,130.6200,0.3719,1.8000,0.1150,-1
KHAPRETA_510206,312328.860,2624183.200,130.5800,0.3269,1.8400,0.1176,-1
KHAPRETA_510206,312329.860,2624183.200,130.4300,0.5088,1.9900,0.1272,-1
KHAPRETA_510206,312331.860,2624183.200,130.2400,0.4869,2.1800,0.1393,-1
KHAPRETA_510206,312342.860,2624183.200,130.7000,0.4919,1.7200,0.1099,-1
KHAPRETA_510206,312346.860,2624183.200,130.7300,0.0000,1.6900,0.1080,-1
KHAPRETA_510206,312349.860,2624183.200,130.7100,0.0000,1.7100,0.1093,-1
KHAPRETA_510206,312351.860,2624183.200,130.7600,0.0000,1.6600,0.1061,-1
KHAPRETA_510206,312353.860,2624183.200,130.7700,0.5069,1.6500,0.1054,-1
KHAPRETA_510206,312362.860,2624183.200,130.9300,0.6319,1.4900,0.0952,-1
KHAPRETA_510206,312374.860,2624183.200,131.0500,0.6169,1.3700,0.0875,-1
KHAPRETA_510206,312375.860,2624183.200,131.0100,0.6369,1.4100,0.0901,-1
KHAPRETA_510206,312377.860,2624183.200,130.7800,0.5719,1.6400,0.1048,-1
KHAPRETA_510206,312383.860,2624183.200,131.6400,1.2319,0.7800,0.0498,-1
KHAPRETA_510206,312384.860,2624183.200,132.2400,0.9319,0.1800,0.0115,-1
KHAPRETA_510206,312401.860,2624183.200,132.1200,0.9119,0.3000,0.0192,-1
KHAPRETA_510206,312402.860,2624183.200,131.6000,1.7222,0.8200,0.0524,-1
KHAPRETA_510206,312406.860,2624183.200,131.6600,0.9419,0.7600,0.0486,-1
KHAPRETA_510206,312407.860,2624183.200,131.6600,1.3356,0.7600,0.0486,-1
KHAPRETA_510206,312416.860,2624183.200,131.6800,1.3463,0.7400,0.0473,-1
KHAPRETA_510206,312417.860,2624183.200,131.7000,0.9519,0.7200,0.0460,-1
KHAPRETA_510206,312419.860,2624183.200,131.7200,1.0019,0.7000,0.0447,-1
KHAPRETA_510206,312420.860,2624183.200,131.7800,0.9719,0.6400,0.0409,-1
KHAPRETA_510206,312422.860,2624183.200,131.8300,1.3994,0.5900,0.0377,-1
KHAPRETA_510206,312423.860,2624183.200,131.7300,1.0269,0.6900,0.0441,-1
KHAPRETA_510206,312425.860,2624183.200,131.8200,0.0000,0.6000,0.0383,-1
KHAPRETA_510206,312428.860,2624183.200,131.8400,1.0919,0.5800,0.0371,-1
KHAPRETA_510206,312470.860,2624183.200,132.1700,1.0469,0.2500,0.0160,-1
KHAPRETA_510206,312471.860,2624183.200,131.8700,1.1969,0.5500,0.0351,-1
KHAPRETA_510206,312482.860,2624183.200,132.2400,0.0000,0.1800,0.0115,-1
KHAPRETA_510206,312493.860,2624183.200,131.6000,1.4557,0.8200,0.0524,-1
KHAPRETA_510206,312494.860,2624183.200,131.9700,0.4000,0.4500,0.0288,-1
KHAPRETA_510206,312495.860,2624183.200,130.8000,1.0969,1.6200,0.1035,-1
KHAPRETA_510206,312503.860,2624183.200,131.7800,0.9819,0.6400,0.0409,-1
KHAPRETA_510206,312504.860,2624183.200,131.7400,0.0150,0.6800,0.0435,-1
KHAPRETA_510206,312505.860,2624183.200,131.7500,0.0250,0.6700,0.0428,-1
KHAPRETA_510206,312506.860,2624183.200,131.6900,1.3993,0.7300,0.0466,-1
KHAPRETA_510206,312508.860,2624183.200,131.8000,0.0000,0.6200,0.0396,-1
KHAPRETA_510206,312511.860,2624183.200,131.8800,1.0569,0.5400,0.0345,-1
KHAPRETA_510206,312512.860,2624183.200,131.8900,1.4631,0.5300,0.0339,-1
KHAPRETA_510206,312514.860,2624183.200,131.8800,1.4140,0.5400,0.0345,-1
KHAPRETA_510206,312515.860,2624183.200,131.7200,1.4701,0.7000,0.0447,-1
KHAPRETA_510206,312521.860,2624183.200,131.8500,1.0572,0.5700,0.0364,-1
KHAPRETA_510206,312522.860,2624183.200,131.8900,1.0369,0.5300,0.0339,-1
KHAPRETA_510206,312524.860,2624183.200,131.8400,1.0469,0.5800,0.0371,-1
KHAPRETA_510206,312526.860,2624183.200,131.8900,1.0319,0.5300,0.0339,-1
KHAPRETA_510206,312528.860,2624183.200,131.7700,1.3924,0.6500,0.0415,-1
KHAPRETA_510206,312529.860,2624183.200,131.7800,0.0000,0.6400,0.0409,-1
KHAPRETA_510206,312530.860,2624183.200,131.7700,1.0219,0.6500,0.0415,-1
KHAPRETA_510206,312531.860,2624183.200,131.7800,1.0319,0.6400,0.0409,-1
KHAPRETA_510206,312532.860,2624183.200,131.7600,1.4455,0.6600,0.0422,-1
KHAPRETA_510206,312009.860,2624184.200,127.0900,1.2831,5.3300,0.3406,-1
KHAPRETA_510206,312010.860,2624184.200,127.2100,0.0150,5.2100,0.3329,-1
KHAPRETA_510206,312011.860,2624184.200,127.0600,1.6855,5.3600,0.3425,-1
KHAPRETA_510206,312022.860,2624184.200,127.0500,1.3081,5.3700,0.3431,-1
KHAPRETA_510206,312023.860,2624184.200,127.1600,1.3631,5.2600,0.3361,-1
KHAPRETA_510206,312026.860,2624184.200,127.0100,1.8463,5.4100,0.3457,-1
KHAPRETA_510206,312027.860,2624184.200,127.1600,1.8832,5.2600,0.3361,-1
KHAPRETA_510206,312030.860,2624184.200,126.6800,2.0541,5.7400,0.3668,-1
KHAPRETA_510206,312031.860,2624184.200,126.6200,2.4741,5.8000,0.3706,-1
KHAPRETA_510206,312033.860,2624184.200,126.5300,1.7591,5.8900,0.3764,-1
KHAPRETA_510206,312034.860,2624184.200,126.6100,1.6790,5.8100,0.3712,-1
KHAPRETA_510206,312035.860,2624184.200,126.4200,2.7289,6.0000,0.3834,-1
KHAPRETA_510206,312036.860,2624184.200,130.9600,1.9392,1.4600,0.0933,-1
KHAPRETA_510206,312050.860,2624184.200,132.4200,0.0000,0.0000,0.0000,-1
KHAPRETA_510206,312052.860,2624184.200,132.1600,0.0000,0.2600,0.0166,-1
KHAPRETA_510206,312059.860,2624184.200,131.1800,0.0000,1.2400,0.0792,-1
KHAPRETA_510206,312061.860,2624184.200,130.6900,0.4819,1.7300,0.1105,-1
KHAPRETA_510206,312067.860,2624184.200,124.1200,2.7081,8.3000,0.5304,-1
KHAPRETA_510206,312068.860,2624184.200,124.3700,3.9086,8.0500,0.5144,-1
KHAPRETA_510206,312098.860,2624184.200,127.6500,0.0000,4.7700,0.3048,-1
KHAPRETA_510206,312100.860,2624184.200,127.4300,1.4398,4.9900,0.3188,-1
KHAPRETA_510206,312101.860,2624184.200,127.7600,1.5631,4.6600,0.2978,-1
KHAPRETA_510206,312103.860,2624184.200,127.9800,0.8981,4.4400,0.2837,-1
KHAPRETA_510206,312107.860,2624184.200,128.3900,1.0608,4.0300,0.2575,-1
KHAPRETA_510206,312108.860,2624184.200,128.4500,0.6931,3.9700,0.2537,-1
KHAPRETA_510206,312116.860,2624184.200,128.3800,0.6481,4.0400,0.2581,-1
KHAPRETA_510206,312117.860,2624184.200,128.4800,0.6981,3.9400,0.2518,-1
KHAPRETA_510206,312121.860,2624184.200,128.4500,0.0000,3.9700,0.2537,-1
KHAPRETA_510206,312131.860,2624184.200,128.4400,0.0000,3.9800,0.2543,-1
KHAPRETA_510206,312134.860,2624184.200,128.5700,0.0000,3.8500,0.2460,-1
KHAPRETA_510206,312137.860,2624184.200,128.5800,0.0000,3.8400,0.2454,-1
KHAPRETA_510206,312155.860,2624184.200,128.7100,0.7009,3.7100,0.2371,-1
KHAPRETA_510206,312156.860,2624184.200,128.7700,0.5331,3.6500,0.2332,-1
KHAPRETA_510206,312163.860,2624184.200,128.7900,0.4881,3.6300,0.2319,-1
KHAPRETA_510206,312173.860,2624184.200,128.6900,0.0000,3.7300,0.2383,-1
KHAPRETA_510206,312175.860,2624184.200,132.3600,1.2019,0.0600,0.0038,-1
KHAPRETA_510206,312176.860,2624184.200,132.1800,1.4431,0.2400,0.0153,-1
KHAPRETA_510206,312187.860,2624184.200,129.0500,0.3181,3.3700,0.2153,-1
KHAPRETA_510206,312191.860,2624184.200,129.1000,0.3281,3.3200,0.2121,-1
KHAPRETA_510206,312192.860,2624184.200,129.1200,0.3381,3.3000,0.2109,-1
KHAPRETA_510206,312197.860,2624184.200,129.1500,0.4325,3.2700,0.2089,-1
KHAPRETA_510206,312198.860,2624184.200,129.1900,0.3131,3.2300,0.2064,-1
KHAPRETA_510206,312201.860,2624184.200,129.1700,0.0050,3.2500,0.2077,-1
KHAPRETA_510206,312204.860,2624184.200,129.1800,0.2831,3.2400,0.2070,-1
KHAPRETA_510206,312216.860,2624184.200,131.0100,0.0000,1.4100,0.0901,-1
KHAPRETA_510206,312224.860,2624184.200,129.5800,0.0000,2.8400,0.1815,-1
KHAPRETA_510206,312235.860,2624184.200,130.1400,0.0581,2.2800,0.1457,-1
KHAPRETA_510206,312236.860,2624184.200,129.6600,0.2282,2.7600,0.1764,-1
KHAPRETA_510206,312237.860,2624184.200,129.6900,0.0100,2.7300,0.1744,-1
KHAPRETA_510206,312238.860,2624184.200,129.6800,0.0488,2.7400,0.1751,-1
KHAPRETA_510206,312240.860,2624184.200,129.6800,0.0000,2.7400,0.1751,-1
KHAPRETA_510206,312244.860,2624184.200,129.6900,0.0031,2.7300,0.1744,-1
KHAPRETA_510206,312250.860,2624184.200,130.1200,0.0000,2.3000,0.1470,-1
KHAPRETA_510206,312255.860,2624184.200,130.2300,0.0000,2.1900,0.1399,-1
KHAPRETA_510206,312266.860,2624184.200,130.1300,0.1519,2.2900,0.1463,-1
KHAPRETA_510206,312269.860,2624184.200,130.0700,0.0000,2.3500,0.1502,-1
KHAPRETA_510206,312280.860,2624184.200,130.6100,0.0000,1.8100,0.1157,-1
KHAPRETA_510206,312282.860,2624184.200,130.5900,0.4369,1.8300,0.1169,-1
KHAPRETA_510206,312283.860,2624184.200,130.6500,0.0450,1.7700,0.1131,-1
KHAPRETA_510206,312284.860,2624184.200,130.6800,0.4369,1.7400,0.1112,-1
KHAPRETA_510206,312289.860,2624184.200,130.7000,0.0300,1.7200,0.1099,-1
KHAPRETA_510206,312293.860,2624184.200,130.6400,0.4269,1.7800,0.1137,-1
KHAPRETA_510206,312294.860,2624184.200,130.6300,0.0300,1.7900,0.1144,-1
KHAPRETA_510206,312295.860,2624184.200,130.5800,0.4269,1.8400,0.1176,-1
KHAPRETA_510206,312311.860,2624184.200,130.3600,0.3919,2.0600,0.1316,-1
KHAPRETA_510206,312312.860,2624184.200,130.5600,0.2919,1.8600,0.1188,-1
KHAPRETA_510206,312323.860,2624184.200,130.5900,0.3769,1.8300,0.1169,-1
KHAPRETA_510206,312326.860,2624184.200,130.5200,0.5338,1.9000,0.1214,-1
KHAPRETA_510206,312327.860,2624184.200,130.4300,0.4985,1.9900,0.1272,-1
KHAPRETA_510206,312329.860,2624184.200,130.4000,0.1200,2.0200,0.1291,-1
KHAPRETA_510206,312331.860,2624184.200,130.7500,0.2319,1.6700,0.1067,-1
KHAPRETA_510206,312334.860,2624184.200,130.7600,0.0000,1.6600,0.1061,-1
KHAPRETA_510206,312340.860,2624184.200,130.7700,0.4769,1.6500,0.1054,-1
KHAPRETA_510206,312341.860,2624184.200,130.7300,0.0050,1.6900,0.1080,-1
KHAPRETA_510206,312342.860,2624184.200,130.7600,0.6640,1.6600,0.1061,-1
KHAPRETA_510206,312344.860,2624184.200,130.7600,0.0000,1.6600,0.1061,-1
KHAPRETA_510206,312353.860,2624184.200,130.7900,0.4969,1.6300,0.1042,-1
KHAPRETA_510206,312357.860,2624184.200,130.8000,0.0000,1.6200,0.1035,-1
KHAPRETA_510206,312372.860,2624184.200,131.0200,0.6069,1.4000,0.0895,-1
KHAPRETA_510206,312373.860,2624184.200,130.9900,0.6219,1.4300,0.0914,-1
KHAPRETA_510206,312376.860,2624184.200,131.1000,0.5719,1.3200,0.0843,-1
KHAPRETA_510206,312377.860,2624184.200,130.9200,0.5239,1.5000,0.0958,-1
KHAPRETA_510206,312378.860,2624184.200,130.8000,0.5719,1.6200,0.1035,-1
KHAPRETA_510206,312382.860,2624184.200,131.8000,0.0000,0.6200,0.0396,-1
KHAPRETA_510206,312399.860,2624184.200,132.3700,0.0000,0.0500,0.0032,-1
KHAPRETA_510206,312403.860,2624184.200,131.6400,0.0000,0.7800,0.0498,-1
KHAPRETA_510206,312415.860,2624184.200,131.5600,0.9419,0.8600,0.0550,-1
KHAPRETA_510206,312416.860,2624184.200,131.6600,1.3045,0.7600,0.0486,-1
KHAPRETA_510206,312428.860,2624184.200,131.9600,1.0319,0.4600,0.0294,-1
KHAPRETA_510206,312430.860,2624184.200,131.8700,1.4912,0.5500,0.0351,-1
KHAPRETA_510206,312431.860,2624184.200,131.9000,1.0469,0.5200,0.0332,-1
KHAPRETA_510206,312462.860,2624184.200,131.6200,0.0000,0.8000,0.0511,-1
KHAPRETA_510206,312472.860,2624184.200,132.3000,0.0000,0.1200,0.0077,-1
KHAPRETA_510206,312489.860,2624184.200,131.9100,0.0000,0.5100,0.0326,-1
KHAPRETA_510206,312499.860,2624184.200,130.7500,0.0000,1.6700,0.1067,-1
KHAPRETA_510206,312501.860,2624184.200,132.2900,0.0000,0.1300,0.0083,-1
KHAPRETA_510206,312506.860,2624184.200,131.7600,0.9569,0.6600,0.0422,-1
KHAPRETA_510206,312510.860,2624184.200,131.8200,1.0269,0.6000,0.0383,-1
KHAPRETA_510206,312512.860,2624184.200,131.8100,1.0569,0.6100,0.0390,-1
KHAPRETA_510206,312514.860,2624184.200,131.8300,1.4701,0.5900,0.0377,-1
KHAPRETA_510206,312515.860,2624184.200,131.8300,1.4140,0.5900,0.0377,-1
KHAPRETA_510206,312520.860,2624184.200,131.8000,1.4666,0.6200,0.0396,-1
KHAPRETA_510206,312521.860,2624184.200,131.8200,1.4489,0.6000,0.0383,-1
KHAPRETA_510206,312524.860,2624184.200,131.8700,0.0600,0.5500,0.0351,-1
KHAPRETA_510206,312528.860,2624184.200,131.7100,0.9969,0.7100,0.0454,-1
KHAPRETA_510206,312530.860,2624184.200,131.8200,1.4348,0.6000,0.0383,-1
KHAPRETA_510206,312531.860,2624184.200,131.8400,1.0229,0.5800,0.0371,-1
KHAPRETA_510206,312534.860,2624184.200,131.7600,1.0219,0.6600,0.0422,-1
KHAPRETA_510206,312535.860,2624184.200,131.8200,0.9919,0.6000,0.0383,-1
KHAPRETA_510206,312011.860,2624185.200,127.5900,1.3581,4.8300,0.3086,-1
KHAPRETA_510206,312014.860,2624185.200,127.3000,0.0000,5.1200,0.3272,-1
KHAPRETA_510206,312019.860,2624185.200,127.2600,1.2831,5.1600,0.3297,-1
KHAPRETA_510206,312024.860,2624185.200,127.1000,1.2781,5.3200,0.3399,-1
KHAPRETA_510206,312025.860,2624185.200,127.2200,0.0350,5.2000,0.3323,-1
KHAPRETA_510206,312026.860,2624185.200,127.1700,1.3831,5.2500,0.3355,-1
KHAPRETA_510206,312027.860,2624185.200,127.2200,1.3035,5.2000,0.3323,-1
KHAPRETA_510206,312030.860,2624185.200,126.6700,2.1858,5.7500,0.3674,-1
KHAPRETA_510206,312031.860,2624185.200,126.6900,1.5781,5.7300,0.3661,-1
KHAPRETA_510206,312032.860,2624185.200,126.6800,2.2179,5.7400,0.3668,-1
KHAPRETA_510206,312034.860,2624185.200,126.4200,2.2852,6.0000,0.3834,-1
KHAPRETA_510206,312035.860,2624185.200,126.4800,2.3731,5.9400,0.3796,-1
KHAPRETA_510206,312047.860,2624185.200,126.2200,1.0269,6.2000,0.3962,-1
KHAPRETA_510206,312048.860,2624185.200,131.8300,1.7781,0.5900,0.0377,-1
KHAPRETA_510206,312055.860,2624185.200,131.9300,1.2819,0.4900,0.0313,-1
KHAPRETA_510206,312057.860,2624185.200,131.4900,0.0000,0.9300,0.0594,-1
KHAPRETA_510206,312061.860,2624185.200,130.7400,0.4900,1.6800,0.1073,-1
KHAPRETA_510206,312062.860,2624185.200,130.1300,0.4819,2.2900,0.1463,-1
KHAPRETA_510206,312065.860,2624185.200,129.7100,0.1569,2.7100,0.1732,-1
KHAPRETA_510206,312066.860,2624185.200,130.0900,2.5850,2.3300,0.1489,-1
KHAPRETA_510206,312067.860,2624185.200,124.5400,4.0186,7.8800,0.5035,-1
KHAPRETA_510206,312068.860,2624185.200,124.3800,3.7631,8.0400,0.5137,-1
KHAPRETA_510206,312071.860,2624185.200,124.1000,0.0000,8.3200,0.5316,-1
KHAPRETA_510206,312092.860,2624185.200,131.3100,0.0000,1.1100,0.0709,-1
KHAPRETA_510206,312095.860,2624185.200,127.6000,0.0000,4.8200,0.3080,-1
KHAPRETA_510206,312099.860,2624185.200,127.5000,0.0000,4.9200,0.3144,-1
KHAPRETA_510206,312101.860,2624185.200,127.7100,1.0081,4.7100,0.3010,-1
KHAPRETA_510206,312115.860,2624185.200,128.5500,0.6481,3.8700,0.2473,-1
KHAPRETA_510206,312119.860,2624185.200,128.5000,0.0000,3.9200,0.2505,-1
KHAPRETA_510206,312122.860,2624185.200,128.5500,0.0000,3.8700,0.2473,-1
KHAPRETA_510206,312124.860,2624185.200,128.4100,0.0000,4.0100,0.2562,-1
KHAPRETA_510206,312127.860,2624185.200,128.5100,0.0000,3.9100,0.2498,-1
KHAPRETA_510206,312132.860,2624185.200,128.5500,0.0000,3.8700,0.2473,-1
KHAPRETA_510206,312138.860,2624185.200,128.6200,0.0000,3.8000,0.2428,-1
KHAPRETA_510206,312140.860,2624185.200,128.6200,0.0000,3.8000,0.2428,-1
KHAPRETA_510206,312143.860,2624185.200,128.7500,0.4981,3.6700,0.2345,-1
KHAPRETA_510206,312148.860,2624185.200,128.7100,0.4981,3.7100,0.2371,-1
KHAPRETA_510206,312157.860,2624185.200,128.5000,0.4281,3.9200,0.2505,-1
KHAPRETA_510206,312158.860,2624185.200,128.9200,0.8094,3.5000,0.2236,-1
KHAPRETA_510206,312163.860,2624185.200,128.8000,0.4931,3.6200,0.2313,-1
KHAPRETA_510206,312165.860,2624185.200,128.7300,0.0000,3.6900,0.2358,-1
KHAPRETA_510206,312167.860,2624185.200,128.5900,0.5531,3.8300,0.2447,-1
KHAPRETA_510206,312168.860,2624185.200,128.6700,0.8352,3.7500,0.2396,-1
KHAPRETA_510206,312176.860,2624185.200,128.4900,1.2019,3.9300,0.2511,-1
KHAPRETA_510206,312183.860,2624185.200,129.0900,0.0000,3.3300,0.2128,-1
KHAPRETA_510206,312188.860,2624185.200,129.0900,0.4537,3.3300,0.2128,-1
KHAPRETA_510206,312189.860,2624185.200,129.1600,0.4545,3.2600,0.2083,-1
KHAPRETA_510206,312192.860,2624185.200,129.1200,0.3281,3.3000,0.2109,-1
KHAPRETA_510206,312194.860,2624185.200,129.1100,0.0000,3.3100,0.2115,-1
KHAPRETA_510206,312201.860,2624185.200,129.1500,0.0050,3.2700,0.2089,-1
KHAPRETA_510206,312204.860,2624185.200,129.2100,0.0300,3.2100,0.2051,-1
KHAPRETA_510206,312207.860,2624185.200,129.2300,0.0000,3.1900,0.2038,-1
KHAPRETA_510206,312225.860,2624185.200,129.6200,0.0000,2.8000,0.1789,-1
KHAPRETA_510206,312233.860,2624185.200,129.6600,0.0000,2.7600,0.1764,-1
KHAPRETA_510206,312236.860,2624185.200,129.7000,0.0150,2.7200,0.1738,-1
KHAPRETA_510206,312238.860,2624185.200,129.7300,0.0050,2.6900,0.1719,-1
KHAPRETA_510206,312241.860,2624185.200,129.6600,0.0481,2.7600,0.1764,-1
KHAPRETA_510206,312258.860,2624185.200,130.1600,0.0000,2.2600,0.1444,-1
KHAPRETA_510206,312263.860,2624185.200,129.9500,0.0000,2.4700,0.1578,-1
KHAPRETA_510206,312265.860,2624185.200,129.7600,0.1519,2.6600,0.1700,-1
KHAPRETA_510206,312266.860,2624185.200,130.0800,0.1771,2.3400,0.1495,-1
KHAPRETA_510206,312270.860,2624185.200,130.4700,0.0000,1.9500,0.1246,-1
KHAPRETA_510206,312278.860,2624185.200,130.4500,0.0000,1.9700,0.1259,-1
KHAPRETA_510206,312281.860,2624185.200,130.6200,0.0000,1.8000,0.1150,-1
KHAPRETA_510206,312289.860,2624185.200,130.6800,0.6640,1.7400,0.1112,-1
KHAPRETA_510206,312290.860,2624185.200,130.7300,0.4519,1.6900,0.1080,-1
KHAPRETA_510206,312292.860,2624185.200,130.7300,0.0000,1.6900,0.1080,-1
KHAPRETA_510206,312296.860,2624185.200,130.3400,0.3569,2.0800,0.1329,-1
KHAPRETA_510206,312298.860,2624185.200,130.4200,0.3619,2.0000,0.1278,-1
KHAPRETA_510206,312299.860,2624185.200,130.5000,0.3219,1.9200,0.1227,-1
KHAPRETA_510206,312302.860,2624185.200,130.6000,0.0000,1.8200,0.1163,-1
KHAPRETA_510206,312307.860,2624185.200,130.6000,0.3869,1.8200,0.1163,-1
KHAPRETA_510206,312309.860,2624185.200,130.4900,0.3519,1.9300,0.1233,-1
KHAPRETA_510206,312310.860,2624185.200,130.4800,0.5083,1.9400,0.1240,-1
KHAPRETA_510206,312314.860,2624185.200,130.4700,0.0000,1.9500,0.1246,-1
KHAPRETA_510206,312319.860,2624185.200,130.4200,0.2969,2.0000,0.1278,-1
KHAPRETA_510206,312320.860,2624185.200,130.3700,0.3219,2.0500,0.1310,-1
KHAPRETA_510206,312323.860,2624185.200,130.5300,0.5158,1.8900,0.1208,-1
KHAPRETA_510206,312324.860,2624185.200,130.4100,0.5331,2.0100,0.1284,-1
KHAPRETA_510206,312327.860,2624185.200,130.4400,0.4383,1.9800,0.1265,-1
KHAPRETA_510206,312328.860,2624185.200,130.3600,0.1250,2.0600,0.1316,-1
KHAPRETA_510206,312329.860,2624185.200,130.1900,0.4272,2.2300,0.1425,-1
KHAPRETA_510206,312333.860,2624185.200,130.7500,0.0000,1.6700,0.1067,-1
KHAPRETA_510206,312339.860,2624185.200,130.7400,0.0000,1.6800,0.1073,-1
KHAPRETA_510206,312345.860,2624185.200,130.7300,0.0000,1.6900,0.1080,-1
KHAPRETA_510206,312350.860,2624185.200,130.7700,0.7316,1.6500,0.1054,-1
KHAPRETA_510206,312351.860,2624185.200,130.8500,0.7207,1.5700,0.1003,-1
KHAPRETA_510206,312354.860,2624185.200,130.8300,0.4969,1.5900,0.1016,-1
KHAPRETA_510206,312355.860,2624185.200,130.7700,0.5269,1.6500,0.1054,-1
KHAPRETA_510206,312359.860,2624185.200,130.8200,0.8988,1.6000,0.1022,-1
KHAPRETA_510206,312360.860,2624185.200,131.1200,0.5219,1.3000,0.0831,-1
KHAPRETA_510206,312362.860,2624185.200,131.0500,0.0000,1.3700,0.0875,-1
KHAPRETA_510206,312364.860,2624185.200,131.1800,0.0000,1.2400,0.0792,-1
KHAPRETA_510206,312379.860,2624185.200,130.9700,1.3219,1.4500,0.0927,-1
KHAPRETA_510206,312380.860,2624185.200,132.4200,0.5969,0.0000,0.0000,-1
KHAPRETA_510206,312408.860,2624185.200,131.7100,0.9619,0.7100,0.0454,-1
KHAPRETA_510206,312409.860,2624185.200,131.7000,1.3464,0.7200,0.0460,-1
KHAPRETA_510206,312412.860,2624185.200,131.6600,0.9419,0.7600,0.0486,-1
KHAPRETA_510206,312413.860,2624185.200,131.6600,1.3356,0.7600,0.0486,-1
KHAPRETA_510206,312418.860,2624185.200,131.8400,1.4382,0.5800,0.0371,-1
KHAPRETA_510206,312419.860,2624185.200,131.7900,1.0319,0.6300,0.0403,-1
KHAPRETA_510206,312429.860,2624185.200,131.9000,1.0469,0.5200,0.0332,-1
KHAPRETA_510206,312430.860,2624185.200,131.8700,1.0620,0.5500,0.0351,-1
KHAPRETA_510206,312468.860,2624185.200,132.4000,0.0000,0.0200,0.0013,-1
KHAPRETA_510206,312505.860,2624185.200,131.6000,0.0000,0.8200,0.0524,-1
KHAPRETA_510206,312507.860,2624185.200,131.7900,1.0069,0.6300,0.0403,-1
KHAPRETA_510206,312509.860,2624185.200,131.7700,1.0269,0.6500,0.0415,-1
KHAPRETA_510206,312510.860,2624185.200,131.8300,0.9985,0.5900,0.0377,-1
KHAPRETA_510206,312518.860,2624185.200,131.8300,0.0000,0.5900,0.0377,-1
KHAPRETA_510206,312520.860,2624185.200,131.8800,0.0500,0.5400,0.0345,-1
KHAPRETA_510206,312522.860,2624185.200,131.8800,0.0000,0.5400,0.0345,-1
KHAPRETA_510206,312524.860,2624185.200,131.7200,1.1070,0.7000,0.0447,-1
KHAPRETA_510206,312525.860,2624185.200,131.9900,1.4882,0.4300,0.0275,-1
KHAPRETA_510206,312531.860,2624185.200,131.8700,1.0519,0.5500,0.0351,-1
KHAPRETA_510206,312532.860,2624185.200,131.8800,1.4251,0.5400,0.0345,-1
KHAPRETA_510206,312006.860,2624186.200,126.8700,0.0000,5.5500,0.3546,-1
KHAPRETA_510206,312012.860,2624186.200,127.2700,0.0000,5.1500,0.3291,-1
KHAPRETA_510206,312018.860,2624186.200,127.3100,1.2831,5.1100,0.3265,-1
KHAPRETA_510206,312019.860,2624186.200,127.2100,1.2581,5.2100,0.3329,-1
KHAPRETA_510206,312020.860,2624186.200,127.3200,1.8647,5.1000,0.3259,-1
KHAPRETA_510206,312027.860,2624186.200,127.0900,1.2781,5.3300,0.3406,-1
KHAPRETA_510206,312029.860,2624186.200,127.5400,0.0000,4.8800,0.3118,-1
KHAPRETA_510206,312032.860,2624186.200,126.5900,1.5481,5.8300,0.3725,-1
KHAPRETA_510206,312038.860,2624186.200,127.1900,0.0000,5.2300,0.3342,-1
KHAPRETA_510206,312050.860,2624186.200,132.3800,0.0000,0.0400,0.0026,-1
KHAPRETA_510206,312055.860,2624186.200,132.3400,1.0769,0.0800,0.0051,-1
KHAPRETA_510206,312058.860,2624186.200,131.2500,0.6819,1.1700,0.0748,-1
KHAPRETA_510206,312059.860,2624186.200,131.1400,0.7369,1.2800,0.0818,-1
KHAPRETA_510206,312103.860,2624186.200,127.9200,0.0000,4.5000,0.2875,-1
KHAPRETA_510206,312108.860,2624186.200,128.5500,0.0000,3.8700,0.2473,-1
