file,x,y,elevation,slope,relative_depth,flow_proxy,label
DEVDI_POINT_CLOUD_511671,258593.035,2534708.977,-19.8400,0.2804,1.1370,0.0927,-1
DEVDI_POINT_CLOUD_511671,258604.035,2534708.977,-20.0280,0.0000,1.3250,0.1080,-1
DEVDI_POINT_CLOUD_511671,258609.035,2534708.977,-19.9280,0.2657,1.2250,0.0999,-1
DEVDI_POINT_CLOUD_511671,258618.035,2534708.977,-20.0880,0.0000,1.3850,0.1129,-1
DEVDI_POINT_CLOUD_511671,258638.035,2534708.977,-20.1340,0.0000,1.4310,0.1167,-1
DEVDI_POINT_CLOUD_511671,258649.035,2534708.977,-19.1410,0.1748,0.4380,0.0357,-1
DEVDI_POINT_CLOUD_511671,258652.035,2534708.977,-19.1160,0.1688,0.4130,0.0337,-1
DEVDI_POINT_CLOUD_511671,258656.035,2534708.977,-19.2060,0.2603,0.5030,0.0410,-1
DEVDI_POINT_CLOUD_511671,258659.035,2534708.977,-19.2010,0.0000,0.4980,0.0406,-1
DEVDI_POINT_CLOUD_511671,258663.035,2534708.977,-19.1740,0.1633,0.4710,0.0384,-1
DEVDI_POINT_CLOUD_511671,258669.035,2534708.977,-19.2310,0.0000,0.5280,0.0430,-1
DEVDI_POINT_CLOUD_511671,258671.035,2534708.977,-19.1630,0.0000,0.4600,0.0375,-1
DEVDI_POINT_CLOUD_511671,258677.035,2534708.977,-19.2030,0.0000,0.5000,0.0408,-1
DEVDI_POINT_CLOUD_511671,258680.035,2534708.977,-19.3250,0.0000,0.6220,0.0507,-1
DEVDI_POINT_CLOUD_511671,258683.035,2534708.977,-19.1490,0.0000,0.4460,0.0364,-1
DEVDI_POINT_CLOUD_511671,258690.035,2534708.977,-19.1140,0.2468,0.4110,0.0335,-1
DEVDI_POINT_CLOUD_511671,258714.035,2534708.977,-20.3510,0.0000,1.6480,0.1344,-1
DEVDI_POINT_CLOUD_511671,258724.035,2534708.977,-19.4090,0.0000,0.7060,0.0576,-1
DEVDI_POINT_CLOUD_511671,258726.035,2534708.977,-20.3960,0.5472,1.6930,0.1380,-1
DEVDI_POINT_CLOUD_511671,258729.035,2534708.977,-20.6880,0.4952,1.9850,0.1618,-1
DEVDI_POINT_CLOUD_511671,258739.035,2534708.977,-20.0040,0.0000,1.3010,0.1061,-1
DEVDI_POINT_CLOUD_511671,258742.035,2534708.977,-20.4210,0.0000,1.7180,0.1401,-1
DEVDI_POINT_CLOUD_511671,258744.035,2534708.977,-20.3970,0.4577,1.6940,0.1381,-1
DEVDI_POINT_CLOUD_511671,258749.035,2534708.977,-20.3350,0.0000,1.6320,0.1331,-1
DEVDI_POINT_CLOUD_511671,258761.035,2534708.977,-20.4820,0.0000,1.7790,0.1450,-1
DEVDI_POINT_CLOUD_511671,258763.035,2534708.977,-20.5760,0.0000,1.8730,0.1527,-1
DEVDI_POINT_CLOUD_511671,258769.035,2534708.977,-20.7190,0.5797,2.0160,0.1644,-1
DEVDI_POINT_CLOUD_511671,258771.035,2534708.977,-20.7130,0.0000,2.0100,0.1639,-1
DEVDI_POINT_CLOUD_511671,258777.035,2534708.977,-18.8510,0.0000,0.1480,0.0121,-1
DEVDI_POINT_CLOUD_511671,258783.035,2534708.977,-20.5550,0.3527,1.8520,0.1510,-1
DEVDI_POINT_CLOUD_511671,258796.035,2534708.977,-20.5300,0.4317,1.8270,0.1489,-1
DEVDI_POINT_CLOUD_511671,258802.035,2534708.977,-20.1710,0.0000,1.4680,0.1197,-1
DEVDI_POINT_CLOUD_511671,258809.035,2534708.977,-19.5190,0.0000,0.8160,0.0665,-1
DEVDI_POINT_CLOUD_511671,258811.035,2534708.977,-19.6170,0.0000,0.9140,0.0745,-1
DEVDI_POINT_CLOUD_511671,258820.035,2534708.977,-19.5200,0.0000,0.8170,0.0666,-1
DEVDI_POINT_CLOUD_511671,258832.035,2534708.977,-19.7050,0.0000,1.0020,0.0817,-1
DEVDI_POINT_CLOUD_511671,258835.035,2534708.977,-20.0480,0.0042,1.3450,0.1097,-1
DEVDI_POINT_CLOUD_511671,258589.035,2534709.977,-19.9720,0.2452,1.2690,0.1035,-1
DEVDI_POINT_CLOUD_511671,258601.035,2534709.977,-19.9340,0.0000,1.2310,0.1004,-1
DEVDI_POINT_CLOUD_511671,258609.035,2534709.977,-20.0400,0.2097,1.3370,0.1090,-1
DEVDI_POINT_CLOUD_511671,258616.035,2534709.977,-20.1350,0.3387,1.4320,0.1167,-1
DEVDI_POINT_CLOUD_511671,258626.035,2534709.977,-20.1160,0.0000,1.4130,0.1152,-1
DEVDI_POINT_CLOUD_511671,258633.035,2534709.977,-20.1280,0.0000,1.4250,0.1162,-1
DEVDI_POINT_CLOUD_511671,258640.035,2534709.977,-19.3370,0.0000,0.6340,0.0517,-1
DEVDI_POINT_CLOUD_511671,258644.035,2534709.977,-18.7100,0.0000,0.0070,0.0006,-1
DEVDI_POINT_CLOUD_511671,258652.035,2534709.977,-19.1710,0.1578,0.4680,0.0382,-1
DEVDI_POINT_CLOUD_511671,258653.035,2534709.977,-19.1930,0.1688,0.4900,0.0399,-1
DEVDI_POINT_CLOUD_511671,258655.035,2534709.977,-19.2490,0.1568,0.5460,0.0445,-1
DEVDI_POINT_CLOUD_511671,258657.035,2534709.977,-19.0500,0.2183,0.3470,0.0283,-1
DEVDI_POINT_CLOUD_511671,258661.035,2534709.977,-19.2260,0.0000,0.5230,0.0426,-1
DEVDI_POINT_CLOUD_511671,258663.035,2534709.977,-19.1820,0.1673,0.4790,0.0391,-1
DEVDI_POINT_CLOUD_511671,258670.035,2534709.977,-19.1340,0.0000,0.4310,0.0351,-1
DEVDI_POINT_CLOUD_511671,258674.035,2534709.977,-19.1680,0.1688,0.4650,0.0379,-1
DEVDI_POINT_CLOUD_511671,258685.035,2534709.977,-18.7330,0.0000,0.0300,0.0024,-1
DEVDI_POINT_CLOUD_511671,258715.035,2534709.977,-19.7860,0.4716,1.0830,0.0883,-1
DEVDI_POINT_CLOUD_511671,258716.035,2534709.977,-20.0980,0.1387,1.3950,0.1137,-1
DEVDI_POINT_CLOUD_511671,258720.035,2534709.977,-20.3740,0.0000,1.6710,0.1362,-1
DEVDI_POINT_CLOUD_511671,258725.035,2534709.977,-20.4290,0.5472,1.7260,0.1407,-1
DEVDI_POINT_CLOUD_511671,258726.035,2534709.977,-20.6030,0.6393,1.9000,0.1549,-1
DEVDI_POINT_CLOUD_511671,258729.035,2534709.977,-20.4990,0.1690,1.7960,0.1464,-1
DEVDI_POINT_CLOUD_511671,258731.035,2534709.977,-20.4980,0.5382,1.7950,0.1463,-1
DEVDI_POINT_CLOUD_511671,258744.035,2534709.977,-20.4240,0.4442,1.7210,0.1403,-1
DEVDI_POINT_CLOUD_511671,258762.035,2534709.977,-20.5540,0.0000,1.8510,0.1509,-1
DEVDI_POINT_CLOUD_511671,258767.035,2534709.977,-19.8610,0.0512,1.1580,0.0944,-1
DEVDI_POINT_CLOUD_511671,258768.035,2534709.977,-19.6110,0.5326,0.9080,0.0740,-1
DEVDI_POINT_CLOUD_511671,258769.035,2534709.977,-20.6680,0.0527,1.9650,0.1602,-1
DEVDI_POINT_CLOUD_511671,258775.035,2534709.977,-20.1290,0.2552,1.4260,0.1163,-1
DEVDI_POINT_CLOUD_511671,258776.035,2534709.977,-20.0190,0.3102,1.3160,0.1073,-1
DEVDI_POINT_CLOUD_511671,258779.035,2534709.977,-20.1730,0.3127,1.4700,0.1198,-1
DEVDI_POINT_CLOUD_511671,258780.035,2534709.977,-20.1340,0.3322,1.4310,0.1167,-1
DEVDI_POINT_CLOUD_511671,258783.035,2534709.977,-20.2140,0.5232,1.5110,0.1232,-1
DEVDI_POINT_CLOUD_511671,258785.035,2534709.977,-20.5690,0.0000,1.8660,0.1521,-1
DEVDI_POINT_CLOUD_511671,258792.035,2534709.977,-20.5100,0.0000,1.8070,0.1473,-1
DEVDI_POINT_CLOUD_511671,258798.035,2534709.977,-20.2200,0.0000,1.5170,0.1237,-1
DEVDI_POINT_CLOUD_511671,258800.035,2534709.977,-19.9670,0.0000,1.2640,0.1030,-1
DEVDI_POINT_CLOUD_511671,258804.035,2534709.977,-19.7940,0.0000,1.0910,0.0889,-1
DEVDI_POINT_CLOUD_511671,258826.035,2534709.977,-19.2710,0.0000,0.5680,0.0463,-1
DEVDI_POINT_CLOUD_511671,258829.035,2534709.977,-19.5150,0.0000,0.8120,0.0662,-1
DEVDI_POINT_CLOUD_511671,258559.035,2534710.977,-19.2730,0.1218,0.5700,0.0465,-1
DEVDI_POINT_CLOUD_511671,258560.035,2534710.977,-19.2650,0.1178,0.5620,0.0458,-1
DEVDI_POINT_CLOUD_511671,258562.035,2534710.977,-19.2480,0.0000,0.5450,0.0444,-1
DEVDI_POINT_CLOUD_511671,258577.035,2534710.977,-19.3180,0.0000,0.6150,0.0501,-1
DEVDI_POINT_CLOUD_511671,258579.035,2534710.977,-19.3670,0.0000,0.6640,0.0541,-1
DEVDI_POINT_CLOUD_511671,258586.035,2534710.977,-19.9180,0.0000,1.2150,0.0991,-1
DEVDI_POINT_CLOUD_511671,258589.035,2534710.977,-19.9990,0.2317,1.2960,0.1057,-1
DEVDI_POINT_CLOUD_511671,258594.035,2534710.977,-20.1300,0.0000,1.4270,0.1163,-1
DEVDI_POINT_CLOUD_511671,258597.035,2534710.977,-19.7590,0.0000,1.0560,0.0861,-1
DEVDI_POINT_CLOUD_511671,258605.035,2534710.977,-20.0000,0.0000,1.2970,0.1057,-1
DEVDI_POINT_CLOUD_511671,258607.035,2534710.977,-19.9750,0.0000,1.2720,0.1037,-1
DEVDI_POINT_CLOUD_511671,258614.035,2534710.977,-20.1150,0.0000,1.4120,0.1151,-1
DEVDI_POINT_CLOUD_511671,258616.035,2534710.977,-20.1860,0.0700,1.4830,0.1209,-1
DEVDI_POINT_CLOUD_511671,258629.035,2534710.977,-20.0700,0.2852,1.3670,0.1114,-1
DEVDI_POINT_CLOUD_511671,258630.035,2534710.977,-20.0790,0.2807,1.3760,0.1122,-1
DEVDI_POINT_CLOUD_511671,258635.035,2534710.977,-20.1060,0.3127,1.4030,0.1144,-1
DEVDI_POINT_CLOUD_511671,258652.035,2534710.977,-19.1210,0.1688,0.4180,0.0341,-1
DEVDI_POINT_CLOUD_511671,258655.035,2534710.977,-19.1950,0.1298,0.4920,0.0401,-1
DEVDI_POINT_CLOUD_511671,258657.035,2534710.977,-19.0720,0.0585,0.3690,0.0301,-1
DEVDI_POINT_CLOUD_511671,258659.035,2534710.977,-19.0300,0.0000,0.3270,0.0267,-1
DEVDI_POINT_CLOUD_511671,258664.035,2534710.977,-19.2250,0.1313,0.5220,0.0426,-1
DEVDI_POINT_CLOUD_511671,258665.035,2534710.977,-19.2460,0.1418,0.5430,0.0443,-1
DEVDI_POINT_CLOUD_511671,258674.035,2534710.977,-19.1710,0.1703,0.4680,0.0382,-1
DEVDI_POINT_CLOUD_511671,258690.035,2534710.977,-19.1820,0.0000,0.4790,0.0391,-1
DEVDI_POINT_CLOUD_511671,258713.035,2534710.977,-20.0480,0.0000,1.3450,0.1097,-1
DEVDI_POINT_CLOUD_511671,258715.035,2534710.977,-20.2450,0.1387,1.5420,0.1257,-1
DEVDI_POINT_CLOUD_511671,258727.035,2534710.977,-20.5890,0.5567,1.8860,0.1538,-1
DEVDI_POINT_CLOUD_511671,258729.035,2534710.977,-20.3500,0.4952,1.6470,0.1343,-1
DEVDI_POINT_CLOUD_511671,258731.035,2534710.977,-20.5850,0.4947,1.8820,0.1534,-1
DEVDI_POINT_CLOUD_511671,258742.035,2534710.977,-20.4850,0.0000,1.7820,0.1453,-1
DEVDI_POINT_CLOUD_511671,258766.035,2534710.977,-20.5450,0.0000,1.8420,0.1502,-1
DEVDI_POINT_CLOUD_511671,258768.035,2534710.977,-20.2040,0.8282,1.5010,0.1224,-1
DEVDI_POINT_CLOUD_511671,258769.035,2534710.977,-20.6940,0.6760,1.9910,0.1623,-1
DEVDI_POINT_CLOUD_511671,258771.035,2534710.977,-20.6850,0.4872,1.9820,0.1616,-1
DEVDI_POINT_CLOUD_511671,258772.035,2534710.977,-20.4830,0.5882,1.7800,0.1451,-1
DEVDI_POINT_CLOUD_511671,258774.035,2534710.977,-20.0160,0.0000,1.3130,0.1070,-1
DEVDI_POINT_CLOUD_511671,258781.035,2534710.977,-18.8480,0.3323,0.1450,0.0118,-1
DEVDI_POINT_CLOUD_511671,258784.035,2534710.977,-19.0710,0.0000,0.3680,0.0300,-1
DEVDI_POINT_CLOUD_511671,258801.035,2534710.977,-19.6610,0.0000,0.9580,0.0781,-1
DEVDI_POINT_CLOUD_511671,258803.035,2534710.977,-19.7090,0.0000,1.0060,0.0820,-1
DEVDI_POINT_CLOUD_511671,258812.035,2534710.977,-19.0850,0.0000,0.3820,0.0311,-1
DEVDI_POINT_CLOUD_511671,258821.035,2534710.977,-19.4710,0.0000,0.7680,0.0626,-1
DEVDI_POINT_CLOUD_511671,258833.035,2534710.977,-19.9380,0.0000,1.2350,0.1007,-1
DEVDI_POINT_CLOUD_511671,258558.035,2534711.977,-19.1990,0.0000,0.4960,0.0404,-1
DEVDI_POINT_CLOUD_511671,258561.035,2534711.977,-19.2760,0.0000,0.5730,0.0467,-1
DEVDI_POINT_CLOUD_511671,258563.035,2534711.977,-19.2180,0.1568,0.5150,0.0420,-1
DEVDI_POINT_CLOUD_511671,258565.035,2534711.977,-19.1990,0.0000,0.4960,0.0404,-1
DEVDI_POINT_CLOUD_511671,258567.035,2534711.977,-19.3560,0.1133,0.6530,0.0532,-1
DEVDI_POINT_CLOUD_511671,258568.035,2534711.977,-19.2820,0.0763,0.5790,0.0472,-1
DEVDI_POINT_CLOUD_511671,258574.035,2534711.977,-19.3040,0.0000,0.6010,0.0490,-1
DEVDI_POINT_CLOUD_511671,258578.035,2534711.977,-19.3190,0.0000,0.6160,0.0502,-1
DEVDI_POINT_CLOUD_511671,258585.035,2534711.977,-19.8840,0.0000,1.1810,0.0963,-1
DEVDI_POINT_CLOUD_511671,258600.035,2534711.977,-19.9840,0.0000,1.2810,0.1044,-1
DEVDI_POINT_CLOUD_511671,258616.035,2534711.977,-19.9950,0.3387,1.2920,0.1053,-1
DEVDI_POINT_CLOUD_511671,258618.035,2534711.977,-20.0090,0.0000,1.3060,0.1065,-1
DEVDI_POINT_CLOUD_511671,258624.035,2534711.977,-20.1600,0.0000,1.4570,0.1188,-1
DEVDI_POINT_CLOUD_511671,258631.035,2534711.977,-20.1530,0.3267,1.4500,0.1182,-1
DEVDI_POINT_CLOUD_511671,258632.035,2534711.977,-20.1620,0.4642,1.4590,0.1189,-1
DEVDI_POINT_CLOUD_511671,258635.035,2534711.977,-20.1340,0.2987,1.4310,0.1167,-1
DEVDI_POINT_CLOUD_511671,258654.035,2534711.977,-19.2240,0.0000,0.5210,0.0425,-1
DEVDI_POINT_CLOUD_511671,258657.035,2534711.977,-19.1670,0.2622,0.4640,0.0378,-1
DEVDI_POINT_CLOUD_511671,258658.035,2534711.977,-19.2180,0.1708,0.5150,0.0420,-1
DEVDI_POINT_CLOUD_511671,258663.035,2534711.977,-19.1720,0.0000,0.4690,0.0382,-1
DEVDI_POINT_CLOUD_511671,258669.035,2534711.977,-19.2580,0.0000,0.5550,0.0452,-1
DEVDI_POINT_CLOUD_511671,258672.035,2534711.977,-19.1640,0.1693,0.4610,0.0376,-1
DEVDI_POINT_CLOUD_511671,258673.035,2534711.977,-19.1700,0.1723,0.4670,0.0381,-1
DEVDI_POINT_CLOUD_511671,258677.035,2534711.977,-19.3080,0.1823,0.6050,0.0493,-1
DEVDI_POINT_CLOUD_511671,258717.035,2534711.977,-20.2280,0.0000,1.5250,0.1243,-1
DEVDI_POINT_CLOUD_511671,258724.035,2534711.977,-20.3880,0.3662,1.6850,0.1374,-1
DEVDI_POINT_CLOUD_511671,258727.035,2534711.977,-20.6220,0.5402,1.9190,0.1564,-1
DEVDI_POINT_CLOUD_511671,258734.035,2534711.977,-20.7000,0.0000,1.9970,0.1628,-1
DEVDI_POINT_CLOUD_511671,258758.035,2534711.977,-20.5970,0.5242,1.8940,0.1544,-1
DEVDI_POINT_CLOUD_511671,258768.035,2534711.977,-20.7680,0.3477,2.0650,0.1684,-1
DEVDI_POINT_CLOUD_511671,258770.035,2534711.977,-20.6140,0.0000,1.9110,0.1558,-1
DEVDI_POINT_CLOUD_511671,258781.035,2534711.977,-18.8440,0.3303,0.1410,0.0115,-1
DEVDI_POINT_CLOUD_511671,258792.035,2534711.977,-20.2570,0.2107,1.5540,0.1267,-1
DEVDI_POINT_CLOUD_511671,258794.035,2534711.977,-20.0320,0.0000,1.3290,0.1083,-1
DEVDI_POINT_CLOUD_511671,258797.035,2534711.977,-19.5630,0.0000,0.8600,0.0701,-1
DEVDI_POINT_CLOUD_511671,258802.035,2534711.977,-19.6060,0.0000,0.9030,0.0736,-1
DEVDI_POINT_CLOUD_511671,258804.035,2534711.977,-19.6700,0.0867,0.9670,0.0788,-1
DEVDI_POINT_CLOUD_511671,258806.035,2534711.977,-19.7660,0.0000,1.0630,0.0867,-1
DEVDI_POINT_CLOUD_511671,258808.035,2534711.977,-19.7730,0.1162,1.0700,0.0872,-1
DEVDI_POINT_CLOUD_511671,258809.035,2534711.977,-19.7410,0.1322,1.0380,0.0846,-1
DEVDI_POINT_CLOUD_511671,258814.035,2534711.977,-19.5430,0.0000,0.8400,0.0685,-1
DEVDI_POINT_CLOUD_511671,258816.035,2534711.977,-19.2320,0.0000,0.5290,0.0431,-1
DEVDI_POINT_CLOUD_511671,258819.035,2534711.977,-18.9610,0.3018,0.2580,0.0210,-1
DEVDI_POINT_CLOUD_511671,258820.035,2534711.977,-19.5150,0.2738,0.8120,0.0662,-1
DEVDI_POINT_CLOUD_511671,258832.035,2534711.977,-19.8240,0.0000,1.1210,0.0914,-1
DEVDI_POINT_CLOUD_511671,258837.035,2534711.977,-20.0730,0.0000,1.3700,0.1117,-1
DEVDI_POINT_CLOUD_511671,258560.035,2534712.977,-19.0790,0.0000,0.3760,0.0307,-1
DEVDI_POINT_CLOUD_511671,258562.035,2534712.977,-19.3190,0.1568,0.6160,0.0502,-1
DEVDI_POINT_CLOUD_511671,258563.035,2534712.977,-19.1950,0.1462,0.4920,0.0401,-1
DEVDI_POINT_CLOUD_511671,258564.035,2534712.977,-19.2860,0.1568,0.5830,0.0475,-1
DEVDI_POINT_CLOUD_511671,258572.035,2534712.977,-19.3310,0.0000,0.6280,0.0512,-1
DEVDI_POINT_CLOUD_511671,258584.035,2534712.977,-19.9990,0.0000,1.2960,0.1057,-1
DEVDI_POINT_CLOUD_511671,258586.035,2534712.977,-20.0060,0.0000,1.3030,0.1062,-1
DEVDI_POINT_CLOUD_511671,258591.035,2534712.977,-19.9400,0.0977,1.2370,0.1008,-1
DEVDI_POINT_CLOUD_511671,258592.035,2534712.977,-19.7040,0.3019,1.0010,0.0816,-1
DEVDI_POINT_CLOUD_511671,258595.035,2534712.977,-19.9010,0.2302,1.1980,0.0977,-1
DEVDI_POINT_CLOUD_511671,258610.035,2534712.977,-19.9930,0.0000,1.2900,0.1052,-1
DEVDI_POINT_CLOUD_511671,258617.035,2534712.977,-20.0330,0.0000,1.3300,0.1084,-1
DEVDI_POINT_CLOUD_511671,258626.035,2534712.977,-20.0620,0.2647,1.3590,0.1108,-1
DEVDI_POINT_CLOUD_511671,258632.035,2534712.977,-20.1770,0.3267,1.4740,0.1202,-1
DEVDI_POINT_CLOUD_511671,258652.035,2534712.977,-19.1300,0.0000,0.4270,0.0348,-1
DEVDI_POINT_CLOUD_511671,258666.035,2534712.977,-19.1970,0.2485,0.4940,0.0403,-1
DEVDI_POINT_CLOUD_511671,258667.035,2534712.977,-19.1340,0.1558,0.4310,0.0351,-1
DEVDI_POINT_CLOUD_511671,258677.035,2534712.977,-19.1440,0.1003,0.4410,0.0360,-1
DEVDI_POINT_CLOUD_511671,258721.035,2534712.977,-20.3260,0.0000,1.6230,0.1323,-1
DEVDI_POINT_CLOUD_511671,258724.035,2534712.977,-20.2410,0.4397,1.5380,0.1254,-1
DEVDI_POINT_CLOUD_511671,258730.035,2534712.977,-20.3970,0.0000,1.6940,0.1381,-1
DEVDI_POINT_CLOUD_511671,258741.035,2534712.977,-20.3330,0.0000,1.6300,0.1329,-1
DEVDI_POINT_CLOUD_511671,258746.035,2534712.977,-20.3700,0.0000,1.6670,0.1359,-1
DEVDI_POINT_CLOUD_511671,258751.035,2534712.977,-20.4450,0.0000,1.7420,0.1420,-1
DEVDI_POINT_CLOUD_511671,258754.035,2534712.977,-20.3560,0.3867,1.6530,0.1348,-1
DEVDI_POINT_CLOUD_511671,258755.035,2534712.977,-20.2820,0.5988,1.5790,0.1287,-1
DEVDI_POINT_CLOUD_511671,258758.035,2534712.977,-20.5570,0.7767,1.8540,0.1511,-1
DEVDI_POINT_CLOUD_511671,258759.035,2534712.977,-20.6170,0.5242,1.9140,0.1560,-1
DEVDI_POINT_CLOUD_511671,258761.035,2534712.977,-20.5630,0.0000,1.8600,0.1516,-1
DEVDI_POINT_CLOUD_511671,258785.035,2534712.977,-19.9250,0.0000,1.2220,0.0996,-1
DEVDI_POINT_CLOUD_511671,258788.035,2534712.977,-20.4270,0.0000,1.7240,0.1406,-1
DEVDI_POINT_CLOUD_511671,258790.035,2534712.977,-20.1010,0.0000,1.3980,0.1140,-1
DEVDI_POINT_CLOUD_511671,258792.035,2534712.977,-19.9300,0.3745,1.2270,0.1000,-1
DEVDI_POINT_CLOUD_511671,258801.035,2534712.977,-19.5230,0.0000,0.8200,0.0669,-1
DEVDI_POINT_CLOUD_511671,258804.035,2534712.977,-19.6820,0.0807,0.9790,0.0798,-1
DEVDI_POINT_CLOUD_511671,258807.035,2534712.977,-19.6500,0.0000,0.9470,0.0772,-1
DEVDI_POINT_CLOUD_511671,258812.035,2534712.977,-19.5950,0.0000,0.8920,0.0727,-1
DEVDI_POINT_CLOUD_511671,258817.035,2534712.977,-19.0630,0.0000,0.3600,0.0293,-1
DEVDI_POINT_CLOUD_511671,258819.035,2534712.977,-18.9050,0.2738,0.2020,0.0165,-1
DEVDI_POINT_CLOUD_511671,258840.035,2534712.977,-19.7990,0.0000,1.0960,0.0894,-1
DEVDI_POINT_CLOUD_511671,258566.035,2534713.977,-19.2470,0.0000,0.5440,0.0444,-1
DEVDI_POINT_CLOUD_511671,258570.035,2534713.977,-19.2680,0.1313,0.5650,0.0461,-1
DEVDI_POINT_CLOUD_511671,258577.035,2534713.977,-19.2190,0.0000,0.5160,0.0421,-1
DEVDI_POINT_CLOUD_511671,258592.035,2534713.977,-19.9310,0.0977,1.2280,0.1001,-1
DEVDI_POINT_CLOUD_511671,258595.035,2534713.977,-19.9690,0.1962,1.2660,0.1032,-1
DEVDI_POINT_CLOUD_511671,258600.035,2534713.977,-19.9370,0.2052,1.2340,0.1006,-1
DEVDI_POINT_CLOUD_511671,258601.035,2534713.977,-19.9190,0.0445,1.2160,0.0991,-1
DEVDI_POINT_CLOUD_511671,258602.035,2534713.977,-19.8480,0.2052,1.1450,0.0933,-1
DEVDI_POINT_CLOUD_511671,258611.035,2534713.977,-19.9840,0.0000,1.2810,0.1044,-1
DEVDI_POINT_CLOUD_511671,258624.035,2534713.977,-20.0580,0.0000,1.3550,0.1105,-1
DEVDI_POINT_CLOUD_511671,258626.035,2534713.977,-20.0380,0.2767,1.3350,0.1088,-1
DEVDI_POINT_CLOUD_511671,258635.035,2534713.977,-20.1600,0.1927,1.4570,0.1188,-1
DEVDI_POINT_CLOUD_511671,258636.035,2534713.977,-19.8940,0.3475,1.1910,0.0971,-1
DEVDI_POINT_CLOUD_511671,258649.035,2534713.977,-19.1200,0.3228,0.4170,0.0340,-1
DEVDI_POINT_CLOUD_511671,258651.035,2534713.977,-19.1810,0.0000,0.4780,0.0390,-1
DEVDI_POINT_CLOUD_511671,258666.035,2534713.977,-19.1820,0.1558,0.4790,0.0391,-1
DEVDI_POINT_CLOUD_511671,258670.035,2534713.977,-19.1560,0.2234,0.4530,0.0369,-1
DEVDI_POINT_CLOUD_511671,258671.035,2534713.977,-19.2070,0.1763,0.5040,0.0411,-1
DEVDI_POINT_CLOUD_511671,258676.035,2534713.977,-19.1900,0.0000,0.4870,0.0397,-1
DEVDI_POINT_CLOUD_511671,258689.035,2534713.977,-18.9780,0.0000,0.2750,0.0224,-1
DEVDI_POINT_CLOUD_511671,258716.035,2534713.977,-20.5750,0.0000,1.8720,0.1526,-1
DEVDI_POINT_CLOUD_511671,258720.035,2534713.977,-20.4280,0.0000,1.7250,0.1406,-1
DEVDI_POINT_CLOUD_511671,258743.035,2534713.977,-20.4750,0.0000,1.7720,0.1445,-1
DEVDI_POINT_CLOUD_511671,258745.035,2534713.977,-20.3720,0.0000,1.6690,0.1361,-1
DEVDI_POINT_CLOUD_511671,258747.035,2534713.977,-20.4860,0.4947,1.7830,0.1454,-1
DEVDI_POINT_CLOUD_511671,258748.035,2534713.977,-20.4980,0.4887,1.7950,0.1463,-1
DEVDI_POINT_CLOUD_511671,258755.035,2534713.977,-20.3550,0.5722,1.6520,0.1347,-1
DEVDI_POINT_CLOUD_511671,258756.035,2534713.977,-20.3520,0.4232,1.6490,0.1344,-1
DEVDI_POINT_CLOUD_511671,258766.035,2534713.977,-20.6940,0.0000,1.9910,0.1623,-1
DEVDI_POINT_CLOUD_511671,258770.035,2534713.977,-20.6140,0.5417,1.9110,0.1558,-1
DEVDI_POINT_CLOUD_511671,258771.035,2534713.977,-20.5920,0.5527,1.8890,0.1540,-1
DEVDI_POINT_CLOUD_511671,258777.035,2534713.977,-20.7050,0.0000,2.0020,0.1632,-1
DEVDI_POINT_CLOUD_511671,258783.035,2534713.977,-19.4780,0.0000,0.7750,0.0632,-1
DEVDI_POINT_CLOUD_511671,258786.035,2534713.977,-20.2380,0.1832,1.5350,0.1251,-1
DEVDI_POINT_CLOUD_511671,258792.035,2534713.977,-19.5080,0.2107,0.8050,0.0656,-1
DEVDI_POINT_CLOUD_511671,258800.035,2534713.977,-19.6620,0.0287,0.9590,0.0782,-1
DEVDI_POINT_CLOUD_511671,258802.035,2534713.977,-19.7210,0.0000,1.0180,0.0830,-1
DEVDI_POINT_CLOUD_511671,258808.035,2534713.977,-19.2390,0.1453,0.5360,0.0437,-1
DEVDI_POINT_CLOUD_511671,258813.035,2534713.977,-19.4400,0.0000,0.7370,0.0601,-1
DEVDI_POINT_CLOUD_511671,258820.035,2534713.977,-19.0640,0.0000,0.3610,0.0294,-1
DEVDI_POINT_CLOUD_511671,258830.035,2534713.977,-19.5640,0.1157,0.8610,0.0702,-1
DEVDI_POINT_CLOUD_511671,258831.035,2534713.977,-19.7400,0.0277,1.0370,0.0845,-1
DEVDI_POINT_CLOUD_511671,258835.035,2534713.977,-19.8220,0.0000,1.1190,0.0912,-1
DEVDI_POINT_CLOUD_511671,258838.035,2534713.977,-19.9090,0.0000,1.2060,0.0983,-1
DEVDI_POINT_CLOUD_511671,258841.035,2534713.977,-19.8770,0.0000,1.1740,0.0957,-1
DEVDI_POINT_CLOUD_511671,258547.035,2534714.977,-19.1920,0.0000,0.4890,0.0399,-1
DEVDI_POINT_CLOUD_511671,258549.035,2534714.977,-19.1780,0.1828,0.4750,0.0387,-1
DEVDI_POINT_CLOUD_511671,258554.035,2534714.977,-19.2520,0.1548,0.5490,0.0448,-1
DEVDI_POINT_CLOUD_511671,258555.035,2534714.977,-19.1990,0.0035,0.4960,0.0404,-1
DEVDI_POINT_CLOUD_511671,258556.035,2534714.977,-19.2590,0.2175,0.5560,0.0453,-1
DEVDI_POINT_CLOUD_511671,258558.035,2534714.977,-19.1910,0.0000,0.4880,0.0398,-1
